0,1,2,3,4,5,6,7,8,9,10,11,12,13
6.0,0.0,0.0,91.0,14771.0,1477101.0,91.0,1218.0,60.0,0.0,0.0,1.0,337.0,1.0
17.0,14.0,14.0,41.0,13198.0,1319801.0,64.0,2673.0,1512.0,0.0,0.0,1.0,405.0,1.0
6.0,0.0,0.0,91.0,12896.0,1289605.0,74.0,296.0,7.0,1.0,0.0,1.0,1246.0,3.0
29.0,24.0,24.0,64.0,10874.0,1087402.0,44.0,3099.0,1641.0,1.0,0.0,1.0,692.0,2.0
12.0,5.0,5.0,33.0,14122.0,1412202.0,23.0,5097.0,989.0,0.0,0.0,4.0,834.0,2.0
36.0,13.0,13.0,22.0,10874.0,1087402.0,44.0,1880.0,1057.0,0.0,0.0,11.0,397.0,1.0
12.0,5.0,5.0,33.0,13296.0,1329604.0,14.0,4542.0,2454.0,1.0,0.0,1.0,787.0,2.0
6.0,0.0,0.0,91.0,12889.0,1288903.0,85.0,647.0,386.0,0.0,0.0,1.0,236.0,1.0
6.0,0.0,0.0,91.0,13158.0,1315802.0,74.0,725.0,394.0,1.0,0.0,1.0,236.0,1.0
48.0,2.0,2.0,74.0,12892.0,1289203.0,91.0,27.0,8.0,0.0,0.0,2.0,1390.0,3.0
53.0,33.0,33.0,93.0,12892.0,1289203.0,91.0,785.0,351.0,1.0,0.0,1.0,671.0,2.0
36.0,13.0,13.0,22.0,13342.0,1334205.0,45.0,2273.0,1275.0,0.0,0.0,4.0,738.0,2.0
29.0,24.0,24.0,64.0,11481.0,1148102.0,33.0,3709.0,1855.0,1.0,0.0,1.0,666.0,2.0
29.0,24.0,24.0,64.0,13158.0,1315802.0,74.0,2855.0,845.0,1.0,0.0,2.0,460.0,1.0
12.0,5.0,5.0,33.0,10693.0,1069302.0,54.0,1844.0,1027.0,0.0,0.0,2.0,616.0,2.0
6.0,0.0,0.0,91.0,13198.0,1319801.0,64.0,820.0,479.0,0.0,0.0,1.0,1363.0,3.0
29.0,24.0,24.0,64.0,11042.0,1104203.0,44.0,3894.0,2091.0,1.0,0.0,1.0,405.0,1.0
12.0,5.0,5.0,33.0,11259.0,1125903.0,74.0,1499.0,807.0,0.0,0.0,3.0,973.0,2.0
6.0,0.0,0.0,91.0,14683.0,1468303.0,74.0,633.0,7.0,1.0,0.0,1.0,1390.0,3.0
6.0,0.0,0.0,91.0,13871.0,1387102.0,65.0,467.0,307.0,1.0,0.0,1.0,862.0,2.0
6.0,0.0,0.0,91.0,10821.0,1082103.0,35.0,1275.0,739.0,1.0,0.0,1.0,590.0,2.0
12.0,5.0,5.0,33.0,14893.0,1489302.0,91.0,5095.0,23.0,1.0,0.0,1.0,1849.0,4.0
12.0,5.0,5.0,33.0,14100.0,1410002.0,23.0,4960.0,2680.0,1.0,0.0,1.0,990.0,2.0
17.0,14.0,14.0,41.0,12892.0,1289203.0,91.0,292.0,196.0,0.0,0.0,1.0,1750.0,4.0
47.0,1.0,1.0,54.0,12892.0,1289203.0,91.0,91.0,59.0,1.0,0.0,1.0,1587.0,4.0
6.0,0.0,0.0,91.0,12191.0,1219102.0,74.0,552.0,0.0,0.0,0.0,14.0,1390.0,3.0
37.0,16.0,16.0,36.0,13198.0,1319801.0,64.0,3196.0,1264.0,0.0,0.0,1.0,904.0,2.0
48.0,2.0,2.0,74.0,13198.0,1319801.0,64.0,3480.0,1441.0,0.0,0.0,1.0,460.0,1.0
35.0,35.0,35.0,86.0,12953.0,1295302.0,22.0,1892.0,1067.0,1.0,0.0,1.0,580.0,2.0
13.0,21.0,21.0,34.0,13198.0,1319801.0,64.0,3148.0,1673.0,0.0,0.0,5.0,692.0,2.0
29.0,24.0,24.0,64.0,14100.0,1410002.0,23.0,3958.0,2133.0,1.0,0.0,1.0,405.0,1.0
29.0,24.0,24.0,64.0,13204.0,1320402.0,33.0,3937.0,2110.0,1.0,0.0,1.0,405.0,1.0
6.0,0.0,0.0,91.0,13204.0,1320402.0,33.0,4365.0,345.0,0.0,0.0,1.0,2149.0,5.0
32.0,36.0,36.0,85.0,13204.0,1320402.0,33.0,4686.0,2336.0,1.0,0.0,2.0,804.0,2.0
48.0,2.0,2.0,74.0,12896.0,1289605.0,74.0,1435.0,791.0,0.0,0.0,1.0,293.0,1.0
6.0,0.0,0.0,91.0,13495.0,1349503.0,72.0,986.0,591.0,0.0,0.0,1.0,1670.0,4.0
6.0,0.0,0.0,91.0,14771.0,1477101.0,91.0,787.0,449.0,1.0,0.0,1.0,236.0,1.0
8.0,27.0,27.0,82.0,13204.0,1320402.0,33.0,2012.0,1142.0,0.0,0.0,22.0,1546.0,4.0
6.0,0.0,0.0,91.0,11259.0,1125903.0,74.0,243.0,0.0,0.0,0.0,1.0,1246.0,3.0
34.0,4.0,4.0,21.0,13244.0,1324402.0,54.0,5796.0,3144.0,1.0,0.0,1.0,1411.0,3.0
48.0,2.0,2.0,74.0,13232.0,1323202.0,41.0,1946.0,1102.0,0.0,0.0,1.0,793.0,2.0
39.0,11.0,11.0,44.0,13198.0,1319801.0,64.0,3263.0,1738.0,1.0,0.0,1.0,307.0,1.0
12.0,5.0,5.0,33.0,13342.0,1334205.0,45.0,2156.0,946.0,0.0,0.0,1.0,1066.0,3.0
29.0,24.0,24.0,64.0,11278.0,1127802.0,38.0,3528.0,1309.0,0.0,0.0,1.0,949.0,2.0
48.0,2.0,2.0,74.0,12896.0,1289605.0,74.0,1396.0,791.0,0.0,0.0,1.0,341.0,1.0
29.0,24.0,24.0,64.0,10721.0,1072102.0,13.0,3339.0,1002.0,0.0,0.0,1.0,1256.0,3.0
29.0,24.0,24.0,64.0,10423.0,1042302.0,74.0,3877.0,2075.0,1.0,0.0,1.0,405.0,1.0
8.0,27.0,27.0,82.0,12953.0,1295302.0,22.0,1674.0,933.0,0.0,0.0,3.0,1620.0,4.0
51.0,3.0,3.0,38.0,13232.0,1323202.0,41.0,3202.0,1705.0,1.0,0.0,1.0,481.0,1.0
6.0,0.0,0.0,91.0,10821.0,1082103.0,35.0,149.0,104.0,0.0,0.0,2.0,2329.0,5.0
6.0,0.0,0.0,91.0,12889.0,1288903.0,85.0,647.0,386.0,0.0,0.0,26.0,236.0,1.0
12.0,5.0,5.0,33.0,14679.0,1467903.0,91.0,4195.0,22.0,0.0,0.0,1.0,2149.0,5.0
13.0,21.0,21.0,34.0,13204.0,1320402.0,33.0,4322.0,2334.0,0.0,0.0,1.0,404.0,1.0
29.0,24.0,24.0,64.0,14908.0,1490803.0,91.0,837.0,213.0,1.0,0.0,1.0,1044.0,3.0
5.0,23.0,23.0,71.0,14683.0,1468303.0,74.0,2756.0,1378.0,0.0,0.0,1.0,512.0,2.0
12.0,5.0,5.0,33.0,11057.0,1105703.0,36.0,4513.0,2444.0,1.0,0.0,1.0,787.0,2.0
48.0,2.0,2.0,74.0,12892.0,1289203.0,91.0,35.0,8.0,0.0,0.0,7.0,1242.0,3.0
12.0,5.0,5.0,33.0,11986.0,1198603.0,43.0,4525.0,2447.0,1.0,0.0,1.0,787.0,2.0
4.0,38.0,38.0,81.0,12892.0,1289203.0,91.0,763.0,460.0,0.0,0.0,7.0,370.0,1.0
44.0,19.0,19.0,15.0,13204.0,1320402.0,33.0,4422.0,2386.0,0.0,0.0,2.0,1072.0,3.0
12.0,5.0,5.0,33.0,13198.0,1319801.0,64.0,3154.0,1265.0,0.0,0.0,2.0,1072.0,3.0
29.0,24.0,24.0,64.0,14100.0,1410002.0,23.0,3958.0,2133.0,1.0,0.0,1.0,405.0,1.0
42.0,15.0,15.0,23.0,13204.0,1320402.0,33.0,4342.0,2362.0,0.0,0.0,1.0,861.0,2.0
12.0,5.0,5.0,33.0,13198.0,1319801.0,64.0,3139.0,1265.0,0.0,0.0,1.0,1155.0,3.0
6.0,0.0,0.0,91.0,10821.0,1082103.0,35.0,149.0,104.0,0.0,0.0,25.0,2329.0,5.0
17.0,14.0,14.0,41.0,10599.0,1059904.0,51.0,2636.0,1487.0,0.0,0.0,22.0,570.0,2.0
29.0,24.0,24.0,64.0,14843.0,1484304.0,3.0,4248.0,1984.0,1.0,0.0,3.0,1048.0,3.0
29.0,24.0,24.0,64.0,13891.0,1389101.0,91.0,4087.0,213.0,1.0,0.0,1.0,1044.0,3.0
29.0,24.0,24.0,64.0,14193.0,1419304.0,33.0,3310.0,1750.0,1.0,0.0,1.0,491.0,1.0
48.0,2.0,2.0,74.0,13232.0,1323202.0,41.0,5258.0,846.0,1.0,0.0,2.0,239.0,1.0
12.0,5.0,5.0,33.0,13232.0,1323202.0,41.0,5268.0,967.0,0.0,0.0,1.0,849.0,2.0
12.0,5.0,5.0,33.0,10397.0,1039705.0,34.0,4260.0,940.0,0.0,0.0,5.0,404.0,1.0
36.0,13.0,13.0,22.0,13198.0,1319801.0,64.0,3979.0,1237.0,1.0,0.0,1.0,523.0,2.0
12.0,5.0,5.0,33.0,12953.0,1295302.0,22.0,1716.0,941.0,1.0,0.0,1.0,404.0,1.0
48.0,2.0,2.0,74.0,12892.0,1289203.0,91.0,538.0,34.0,1.0,0.0,2.0,347.0,1.0
6.0,0.0,0.0,91.0,10693.0,1069302.0,54.0,64.0,41.0,0.0,0.0,1.0,1797.0,4.0
6.0,0.0,0.0,91.0,12191.0,1219102.0,74.0,702.0,394.0,1.0,0.0,1.0,236.0,1.0
5.0,23.0,23.0,71.0,12889.0,1288903.0,85.0,2567.0,1450.0,0.0,0.0,4.0,1294.0,3.0
4.0,38.0,38.0,81.0,12896.0,1289605.0,74.0,1411.0,803.0,1.0,0.0,1.0,879.0,2.0
49.0,39.0,39.0,87.0,12892.0,1289203.0,91.0,795.0,471.0,0.0,0.0,5.0,590.0,2.0
29.0,24.0,24.0,64.0,13232.0,1323202.0,41.0,3292.0,1443.0,0.0,0.0,5.0,405.0,1.0
29.0,24.0,24.0,64.0,10423.0,1042302.0,74.0,3427.0,845.0,1.0,0.0,2.0,460.0,1.0
5.0,23.0,23.0,71.0,11259.0,1125903.0,74.0,2437.0,1378.0,0.0,0.0,19.0,296.0,1.0
12.0,5.0,5.0,33.0,12896.0,1289605.0,74.0,1399.0,417.0,1.0,0.0,1.0,973.0,2.0
17.0,14.0,14.0,41.0,11292.0,1129202.0,82.0,3914.0,2104.0,0.0,0.0,2.0,895.0,2.0
12.0,5.0,5.0,33.0,11278.0,1127802.0,38.0,4284.0,1031.0,1.0,0.0,7.0,404.0,1.0
32.0,36.0,36.0,85.0,12892.0,1289203.0,91.0,715.0,404.0,0.0,0.0,35.0,236.0,1.0
17.0,14.0,14.0,41.0,12191.0,1219102.0,74.0,2667.0,850.0,0.0,0.0,1.0,937.0,2.0
26.0,12.0,12.0,43.0,12953.0,1295302.0,22.0,1678.0,937.0,1.0,0.0,1.0,228.0,1.0
29.0,24.0,24.0,64.0,10821.0,1082103.0,35.0,3359.0,1803.0,0.0,0.0,1.0,967.0,2.0
29.0,24.0,24.0,64.0,11066.0,1106603.0,44.0,3417.0,1837.0,0.0,0.0,1.0,632.0,2.0
48.0,2.0,2.0,74.0,11259.0,1125903.0,74.0,2801.0,791.0,0.0,0.0,1.0,189.0,1.0
48.0,2.0,2.0,74.0,14683.0,1468303.0,74.0,1530.0,370.0,1.0,0.0,1.0,293.0,1.0
12.0,5.0,5.0,33.0,11259.0,1125903.0,74.0,1499.0,807.0,0.0,0.0,1.0,973.0,2.0
29.0,24.0,24.0,64.0,13198.0,1319801.0,64.0,2151.0,1194.0,0.0,0.0,1.0,237.0,1.0
17.0,14.0,14.0,41.0,13851.0,1385103.0,73.0,5705.0,3100.0,1.0,0.0,2.0,895.0,2.0
12.0,5.0,5.0,33.0,13851.0,1385103.0,73.0,4767.0,2284.0,1.0,0.0,1.0,849.0,2.0
22.0,6.0,6.0,72.0,13232.0,1323202.0,41.0,5283.0,2863.0,0.0,0.0,5.0,825.0,2.0
6.0,0.0,0.0,91.0,11292.0,1129202.0,82.0,368.0,237.0,0.0,0.0,1.0,862.0,2.0
12.0,5.0,5.0,33.0,11292.0,1129202.0,82.0,3850.0,2061.0,0.0,0.0,2.0,1546.0,4.0
49.0,39.0,39.0,87.0,12892.0,1289203.0,91.0,795.0,471.0,0.0,0.0,14.0,590.0,2.0
9.0,7.0,7.0,11.0,13232.0,1323202.0,41.0,858.0,508.0,0.0,0.0,2.0,777.0,2.0
6.0,0.0,0.0,91.0,13158.0,1315802.0,74.0,2789.0,394.0,1.0,0.0,1.0,223.0,1.0
25.0,9.0,9.0,13.0,13198.0,1319801.0,64.0,3093.0,1635.0,0.0,0.0,1.0,1256.0,3.0
29.0,24.0,24.0,64.0,13796.0,1379603.0,91.0,4052.0,212.0,0.0,0.0,10.0,1489.0,3.0
6.0,0.0,0.0,91.0,13198.0,1319801.0,64.0,3584.0,675.0,1.0,0.0,1.0,325.0,1.0
29.0,24.0,24.0,64.0,14679.0,1467903.0,91.0,4092.0,213.0,1.0,0.0,1.0,1044.0,3.0
48.0,2.0,2.0,74.0,11259.0,1125903.0,74.0,2790.0,791.0,0.0,0.0,1.0,319.0,1.0
29.0,24.0,24.0,64.0,12953.0,1295302.0,22.0,1789.0,1004.0,0.0,0.0,4.0,888.0,2.0
6.0,0.0,0.0,91.0,13232.0,1323202.0,41.0,849.0,503.0,0.0,0.0,1.0,1750.0,4.0
45.0,34.0,34.0,37.0,13232.0,1323202.0,41.0,1814.0,1021.0,0.0,0.0,1.0,745.0,2.0
12.0,5.0,5.0,33.0,11259.0,1125903.0,74.0,1499.0,807.0,0.0,0.0,2.0,973.0,2.0
17.0,14.0,14.0,41.0,13244.0,1324402.0,54.0,3938.0,1488.0,0.0,0.0,1.0,480.0,1.0
48.0,2.0,2.0,74.0,15370.0,1537002.0,73.0,2125.0,909.0,0.0,0.0,6.0,237.0,1.0
36.0,13.0,13.0,22.0,13204.0,1320402.0,33.0,4536.0,1163.0,0.0,0.0,3.0,971.0,2.0
29.0,24.0,24.0,64.0,11278.0,1127802.0,38.0,3528.0,1309.0,0.0,0.0,1.0,949.0,2.0
6.0,0.0,0.0,91.0,11433.0,1143302.0,43.0,403.0,261.0,1.0,0.0,1.0,862.0,2.0
48.0,2.0,2.0,74.0,12892.0,1289203.0,91.0,819.0,8.0,0.0,0.0,1.0,951.0,2.0
24.0,10.0,10.0,35.0,12992.0,1299204.0,71.0,2409.0,1357.0,0.0,0.0,1.0,912.0,2.0
6.0,0.0,0.0,91.0,12889.0,1288903.0,85.0,647.0,386.0,0.0,0.0,40.0,236.0,1.0
17.0,14.0,14.0,41.0,10397.0,1039705.0,34.0,2633.0,1484.0,0.0,0.0,2.0,591.0,2.0
47.0,1.0,1.0,54.0,13232.0,1323202.0,41.0,2638.0,1489.0,0.0,0.0,3.0,395.0,1.0
6.0,0.0,0.0,91.0,12892.0,1289203.0,91.0,1246.0,634.0,5.0,0.0,1.0,30.0,1.0
12.0,5.0,5.0,33.0,13232.0,1323202.0,41.0,5252.0,967.0,0.0,0.0,1.0,1166.0,3.0
12.0,5.0,5.0,33.0,14730.0,1473003.0,52.0,5163.0,2287.0,0.0,0.0,43.0,719.0,2.0
48.0,2.0,2.0,74.0,13204.0,1320402.0,33.0,1397.0,798.0,1.0,0.0,1.0,341.0,1.0
17.0,14.0,14.0,41.0,10423.0,1042302.0,74.0,5235.0,2834.0,1.0,0.0,1.0,591.0,2.0
4.0,38.0,38.0,81.0,12992.0,1299204.0,71.0,2421.0,1367.0,0.0,0.0,1.0,1136.0,3.0
47.0,1.0,1.0,54.0,12191.0,1219102.0,74.0,4504.0,816.0,0.0,0.0,1.0,670.0,2.0
6.0,0.0,0.0,91.0,11433.0,1143302.0,43.0,1096.0,659.0,1.0,0.0,1.0,370.0,1.0
6.0,0.0,0.0,91.0,12892.0,1289203.0,91.0,797.0,60.0,0.0,0.0,1.0,373.0,1.0
29.0,24.0,24.0,64.0,12451.0,1245102.0,33.0,3712.0,1855.0,1.0,0.0,1.0,666.0,2.0
6.0,0.0,0.0,91.0,10821.0,1082103.0,35.0,824.0,483.0,1.0,0.0,1.0,1363.0,3.0
17.0,14.0,14.0,41.0,13158.0,1315802.0,74.0,2863.0,847.0,1.0,0.0,1.0,793.0,2.0
26.0,12.0,12.0,43.0,13198.0,1319801.0,64.0,3276.0,1748.0,0.0,0.0,1.0,629.0,2.0
12.0,5.0,5.0,33.0,13158.0,1315802.0,74.0,2779.0,417.0,1.0,0.0,1.0,849.0,2.0
25.0,9.0,9.0,13.0,13198.0,1319801.0,64.0,3254.0,1729.0,1.0,0.0,1.0,1047.0,3.0
4.0,38.0,38.0,81.0,12892.0,1289203.0,91.0,763.0,460.0,0.0,0.0,3.0,370.0,1.0
5.0,23.0,23.0,71.0,14908.0,1490803.0,91.0,2614.0,207.0,1.0,0.0,2.0,1294.0,3.0
29.0,24.0,24.0,64.0,14635.0,1463502.0,33.0,3206.0,1654.0,1.0,0.0,1.0,692.0,2.0
29.0,24.0,24.0,64.0,12206.0,1220603.0,74.0,3469.0,845.0,1.0,0.0,1.0,460.0,1.0
6.0,0.0,0.0,91.0,11278.0,1127802.0,38.0,894.0,536.0,1.0,0.0,1.0,1750.0,4.0
48.0,2.0,2.0,74.0,13198.0,1319801.0,64.0,3289.0,1441.0,0.0,0.0,1.0,666.0,2.0
12.0,5.0,5.0,33.0,14679.0,1467903.0,91.0,5089.0,23.0,1.0,0.0,1.0,1849.0,4.0
12.0,5.0,5.0,33.0,13232.0,1323202.0,41.0,5409.0,967.0,0.0,0.0,1.0,795.0,2.0
48.0,2.0,2.0,74.0,13198.0,1319801.0,64.0,3241.0,843.0,1.0,0.0,1.0,189.0,1.0
29.0,24.0,24.0,64.0,14576.0,1457604.0,22.0,3977.0,1005.0,1.0,0.0,1.0,405.0,1.0
6.0,0.0,0.0,91.0,11292.0,1129202.0,82.0,368.0,237.0,0.0,0.0,2.0,862.0,2.0
6.0,0.0,0.0,91.0,11292.0,1129202.0,82.0,368.0,237.0,0.0,0.0,1.0,862.0,2.0
12.0,5.0,5.0,33.0,11066.0,1106603.0,44.0,3849.0,2060.0,0.0,0.0,5.0,802.0,2.0
12.0,5.0,5.0,33.0,13198.0,1319801.0,64.0,3151.0,1656.0,1.0,0.0,2.0,616.0,2.0
12.0,5.0,5.0,33.0,13232.0,1323202.0,41.0,1725.0,967.0,0.0,0.0,1.0,990.0,2.0
4.0,38.0,38.0,81.0,12992.0,1299204.0,71.0,2421.0,1367.0,0.0,0.0,1.0,1136.0,3.0
29.0,24.0,24.0,64.0,12892.0,1289203.0,91.0,351.0,211.0,1.0,0.0,1.0,546.0,2.0
48.0,2.0,2.0,74.0,12889.0,1288903.0,85.0,2989.0,25.0,0.0,0.0,2.0,795.0,2.0
36.0,13.0,13.0,22.0,13342.0,1334205.0,45.0,2273.0,1275.0,0.0,0.0,1.0,738.0,2.0
55.0,29.0,29.0,45.0,12892.0,1289203.0,91.0,453.0,296.0,1.0,0.0,1.0,1460.0,3.0
12.0,5.0,5.0,33.0,12892.0,1289203.0,91.0,129.0,63.0,1.0,0.0,1.0,406.0,1.0
49.0,39.0,39.0,87.0,12992.0,1299204.0,71.0,2432.0,1376.0,1.0,0.0,1.0,507.0,2.0
6.0,0.0,0.0,91.0,14107.0,1410702.0,81.0,1079.0,628.0,0.0,0.0,1.0,370.0,1.0
6.0,0.0,0.0,91.0,13198.0,1319801.0,64.0,321.0,210.0,1.0,0.0,1.0,1246.0,3.0
29.0,24.0,24.0,64.0,12953.0,1295302.0,22.0,1840.0,1005.0,1.0,0.0,1.0,405.0,1.0
6.0,0.0,0.0,91.0,12892.0,1289203.0,91.0,797.0,60.0,0.0,0.0,11.0,373.0,1.0
12.0,5.0,5.0,33.0,14307.0,1430702.0,15.0,5103.0,2763.0,0.0,0.0,5.0,1072.0,3.0
6.0,0.0,0.0,91.0,13204.0,1320402.0,33.0,4365.0,345.0,0.0,0.0,1.0,2149.0,5.0
29.0,24.0,24.0,64.0,15376.0,1537602.0,81.0,3808.0,2023.0,1.0,0.0,1.0,1139.0,3.0
29.0,24.0,24.0,64.0,13851.0,1385103.0,73.0,3486.0,1873.0,1.0,0.0,1.0,460.0,1.0
6.0,0.0,0.0,91.0,14869.0,1486903.0,87.0,1274.0,738.0,0.0,0.0,1.0,590.0,2.0
12.0,5.0,5.0,33.0,11433.0,1143302.0,43.0,4299.0,2326.0,1.0,0.0,3.0,404.0,1.0
29.0,24.0,24.0,64.0,14683.0,1468303.0,74.0,3725.0,845.0,1.0,0.0,2.0,666.0,2.0
48.0,2.0,2.0,74.0,11697.0,1169703.0,33.0,2944.0,798.0,1.0,0.0,1.0,441.0,1.0
8.0,27.0,27.0,82.0,13204.0,1320402.0,33.0,2012.0,1142.0,0.0,0.0,1.0,1546.0,4.0
17.0,14.0,14.0,41.0,10821.0,1082103.0,35.0,2179.0,1215.0,1.0,0.0,1.0,584.0,2.0
6.0,0.0,0.0,91.0,13198.0,1319801.0,64.0,820.0,479.0,0.0,0.0,5.0,1363.0,3.0
6.0,0.0,0.0,91.0,12892.0,1289203.0,91.0,747.0,60.0,0.0,0.0,2.0,337.0,1.0
8.0,27.0,27.0,82.0,13232.0,1323202.0,41.0,1211.0,714.0,0.0,0.0,2.0,895.0,2.0
9.0,7.0,7.0,11.0,13198.0,1319801.0,64.0,3091.0,1633.0,1.0,0.0,1.0,777.0,2.0
29.0,24.0,24.0,64.0,11618.0,1161802.0,21.0,2346.0,1321.0,5.0,0.0,4.0,251.0,1.0
6.0,0.0,0.0,91.0,13198.0,1319801.0,64.0,3509.0,1618.0,1.0,0.0,1.0,337.0,1.0
17.0,14.0,14.0,41.0,12953.0,1295302.0,22.0,1815.0,1022.0,0.0,0.0,1.0,725.0,2.0
17.0,14.0,14.0,41.0,11433.0,1143302.0,43.0,3911.0,2103.0,0.0,0.0,1.0,228.0,1.0
25.0,9.0,9.0,13.0,13232.0,1323202.0,41.0,3348.0,1796.0,0.0,0.0,9.0,861.0,2.0
6.0,0.0,0.0,91.0,14107.0,1410702.0,81.0,1079.0,628.0,0.0,0.0,2.0,370.0,1.0
6.0,0.0,0.0,91.0,13198.0,1319801.0,64.0,820.0,479.0,0.0,0.0,1.0,1363.0,3.0
12.0,5.0,5.0,33.0,14524.0,1452401.0,38.0,5117.0,2509.0,0.0,0.0,9.0,667.0,2.0
6.0,0.0,0.0,91.0,11292.0,1129202.0,82.0,368.0,237.0,0.0,0.0,7.0,862.0,2.0
8.0,27.0,27.0,82.0,13198.0,1319801.0,64.0,3273.0,1745.0,0.0,0.0,1.0,533.0,2.0
29.0,24.0,24.0,64.0,13487.0,1348702.0,63.0,4027.0,1885.0,0.0,0.0,7.0,393.0,1.0
12.0,5.0,5.0,33.0,13891.0,1389101.0,91.0,4833.0,21.0,1.0,0.0,1.0,2039.0,5.0
48.0,2.0,2.0,74.0,13232.0,1323202.0,41.0,1946.0,1102.0,0.0,0.0,13.0,793.0,2.0
6.0,0.0,0.0,91.0,11259.0,1125903.0,74.0,243.0,0.0,0.0,0.0,8.0,1246.0,3.0
29.0,24.0,24.0,64.0,10693.0,1069302.0,54.0,3248.0,1723.0,0.0,0.0,5.0,491.0,1.0
48.0,2.0,2.0,74.0,12953.0,1295302.0,22.0,2954.0,838.0,1.0,0.0,2.0,441.0,1.0
12.0,5.0,5.0,33.0,12896.0,1289605.0,74.0,1424.0,417.0,1.0,0.0,1.0,917.0,2.0
12.0,5.0,5.0,33.0,12191.0,1219102.0,74.0,3852.0,807.0,0.0,0.0,5.0,849.0,2.0
48.0,2.0,2.0,74.0,12896.0,1289605.0,74.0,1395.0,791.0,0.0,0.0,1.0,474.0,1.0
36.0,13.0,13.0,22.0,15016.0,1501603.0,64.0,2323.0,1191.0,0.0,0.0,1.0,888.0,2.0
6.0,0.0,0.0,91.0,11697.0,1169703.0,33.0,1105.0,663.0,1.0,0.0,1.0,370.0,1.0
6.0,0.0,0.0,91.0,14122.0,1412202.0,23.0,1143.0,693.0,1.0,0.0,1.0,370.0,1.0
17.0,14.0,14.0,41.0,11259.0,1125903.0,74.0,2653.0,850.0,0.0,0.0,3.0,793.0,2.0
8.0,27.0,27.0,82.0,13232.0,1323202.0,41.0,1211.0,714.0,0.0,0.0,6.0,895.0,2.0
51.0,3.0,3.0,38.0,13198.0,1319801.0,64.0,3111.0,1651.0,1.0,0.0,1.0,719.0,2.0
39.0,11.0,11.0,44.0,13198.0,1319801.0,64.0,3267.0,1738.0,1.0,0.0,1.0,283.0,1.0
4.0,38.0,38.0,81.0,13198.0,1319801.0,64.0,3080.0,1624.0,0.0,0.0,9.0,1044.0,3.0
29.0,24.0,24.0,64.0,11697.0,1169703.0,33.0,3677.0,1973.0,0.0,0.0,2.0,1242.0,3.0
6.0,0.0,0.0,91.0,14570.0,1457002.0,85.0,716.0,386.0,0.0,0.0,7.0,391.0,1.0
29.0,24.0,24.0,64.0,12889.0,1288903.0,85.0,3750.0,854.0,0.0,0.0,3.0,1139.0,3.0
37.0,16.0,16.0,36.0,12892.0,1289203.0,91.0,120.0,80.0,1.0,0.0,3.0,356.0,1.0
12.0,5.0,5.0,33.0,10821.0,1082103.0,35.0,1719.0,964.0,0.0,0.0,1.0,787.0,2.0
48.0,2.0,2.0,74.0,12892.0,1289203.0,91.0,27.0,8.0,0.0,0.0,1.0,1390.0,3.0
29.0,24.0,24.0,64.0,12992.0,1299204.0,71.0,2506.0,1420.0,1.0,0.0,1.0,460.0,1.0
12.0,5.0,5.0,33.0,11292.0,1129202.0,82.0,3850.0,2061.0,0.0,0.0,1.0,1546.0,4.0
29.0,24.0,24.0,64.0,14831.0,1483103.0,91.0,4139.0,2041.0,1.0,0.0,1.0,1334.0,3.0
17.0,14.0,14.0,41.0,11292.0,1129202.0,82.0,3914.0,2104.0,0.0,0.0,1.0,895.0,2.0
29.0,24.0,24.0,64.0,11292.0,1129202.0,82.0,4184.0,2252.0,1.0,0.0,1.0,237.0,1.0
36.0,13.0,13.0,22.0,13851.0,1385103.0,73.0,1960.0,1108.0,1.0,0.0,1.0,1381.0,3.0
17.0,14.0,14.0,41.0,10397.0,1039705.0,34.0,2633.0,1484.0,0.0,0.0,2.0,591.0,2.0
6.0,0.0,0.0,91.0,10140.0,1014003.0,86.0,1080.0,648.0,1.0,0.0,1.0,370.0,1.0
1.0,8.0,8.0,51.0,13232.0,1323202.0,41.0,5377.0,2907.0,0.0,0.0,3.0,570.0,2.0
6.0,0.0,0.0,91.0,14831.0,1483103.0,91.0,94.0,60.0,0.0,0.0,1.0,308.0,1.0
17.0,14.0,14.0,41.0,11618.0,1161802.0,21.0,2193.0,1224.0,0.0,0.0,1.0,711.0,2.0
6.0,0.0,0.0,91.0,12953.0,1295302.0,22.0,1980.0,286.0,1.0,0.0,1.0,909.0,2.0
6.0,0.0,0.0,91.0,12892.0,1289203.0,91.0,797.0,60.0,0.0,0.0,2.0,373.0,1.0
6.0,0.0,0.0,91.0,10140.0,1014003.0,86.0,1080.0,648.0,1.0,0.0,1.0,370.0,1.0
29.0,24.0,24.0,64.0,12451.0,1245102.0,33.0,3133.0,1654.0,1.0,0.0,1.0,692.0,2.0
29.0,24.0,24.0,64.0,12953.0,1295302.0,22.0,1839.0,1004.0,0.0,0.0,2.0,1107.0,3.0
12.0,5.0,5.0,33.0,11066.0,1106603.0,44.0,4444.0,2401.0,1.0,0.0,4.0,616.0,2.0
12.0,5.0,5.0,33.0,10423.0,1042302.0,74.0,4386.0,807.0,0.0,0.0,1.0,994.0,2.0
45.0,34.0,34.0,37.0,10693.0,1069302.0,54.0,4439.0,2400.0,0.0,0.0,1.0,439.0,1.0
16.0,17.0,17.0,83.0,13232.0,1323202.0,41.0,5682.0,3083.0,1.0,0.0,1.0,519.0,2.0
